t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
710.39	61.5	3.8	0.00	2.63	1
710.91	61.5	1.9	0.00	2.56	1
711.43	61.5	1.9	0.00	2.06	1
711.95	61.5	3.8	0.00	2.72	1
712.48	61.5	1.9	0.00	2.43	1
713.00	61.5	3.8	0.00	2.26	1
713.52	61.5	3.8	0.00	2.42	1
714.04	61.5	1.9	0.00	2.31	1
714.57	61.5	1.9	0.00	2.16	1
715.09	61.5	3.8	0.00	2.15	1
715.61	61.5	1.9	0.00	2.07	1
716.13	61.5	1.9	0.00	2.21	1
716.65	61.5	3.8	0.00	2.39	1
717.17	61.5	1.9	0.00	2.27	1
717.70	61.5	3.8	0.00	2.43	1
718.22	61.5	3.8	0.00	2.31	1
718.74	61.5	0.0	0.00	2.18	1
719.26	61.5	3.8	0.00	2.24	1
719.78	61.5	3.8	0.00	2.21	1
720.31	61.5	1.9	0.00	2.36	1
720.83	61.5	1.9	0.00	2.32	1
721.35	61.5	3.8	0.00	2.15	1
721.87	61.5	1.9	0.00	2.09	1
722.39	61.5	3.8	0.00	2.24	1
722.92	61.5	1.9	0.00	2.31	1
723.44	61.5	3.8	0.00	2.28	1
723.96	61.5	1.9	0.00	1.97	1
724.48	61.5	1.9	0.00	1.84	1
725.00	61.5	1.9	0.00	1.92	1
725.53	61.5	1.9	0.00	1.69	1
726.05	61.5	1.9	0.00	1.65	1
726.57	61.5	1.9	0.00	1.64	1
727.09	61.5	3.8	0.00	1.61	1
727.62	61.5	0.0	0.00	1.66	1
728.14	61.5	1.9	0.00	1.46	1
728.66	61.5	1.9	0.00	1.28	1
729.18	61.5	0.0	0.00	1.17	1
729.70	61.5	1.9	0.00	1.11	1
730.23	61.5	1.9	0.00	1.22	1
730.75	61.5	1.9	0.00	1.27	1
731.27	61.5	1.9	0.00	1.33	1
731.79	61.5	0.0	0.00	1.40	1
732.31	61.5	3.8	0.00	1.48	1
732.84	61.5	1.9	0.00	1.59	1
733.36	61.5	1.9	0.00	1.71	1
733.88	61.5	3.8	0.00	1.78	1
734.40	61.5	1.9	0.00	1.84	1
734.92	61.5	0.0	0.00	2.00	1
735.45	61.5	3.8	0.00	2.10	1
735.97	61.5	1.9	0.00	2.07	1
736.49	61.5	3.8	0.00	2.42	1
737.01	61.5	1.9	0.00	2.56	1
737.54	61.5	1.9	0.00	2.82	1
738.06	61.5	3.8	0.00	3.41	1
738.58	61.5	5.7	0.00	3.64	1
739.10	61.5	1.9	0.00	3.58	1
739.62	61.5	5.7	0.00	3.40	1
740.15	61.5	1.9	0.00	2.86	1
740.67	61.5	1.9	0.00	2.60	1
741.19	61.5	1.9	0.00	2.60	1
741.71	61.5	3.8	0.00	2.21	1
742.23	61.5	1.9	0.00	2.10	1
742.76	61.5	1.9	0.00	1.95	1
743.28	61.5	1.9	0.00	1.83	1
743.80	61.5	3.8	0.00	2.02	1
744.32	61.5	1.9	0.00	2.02	1
744.85	61.5	1.9	0.00	1.91	1
745.37	61.5	1.9	0.00	1.91	1
745.89	61.5	1.9	0.00	2.01	1
746.41	61.5	3.8	0.00	1.72	1
746.93	61.5	1.9	0.00	1.88	1
747.46	61.5	0.0	0.00	1.61	1
747.98	61.5	3.8	0.00	1.52	1
748.50	61.5	0.0	0.00	1.72	1
749.02	61.5	3.8	0.00	1.69	1
749.55	61.5	1.9	0.00	1.76	1
750.07	61.5	1.9	0.00	1.72	1
750.59	61.5	1.9	0.00	1.74	1
751.11	61.5	1.9	0.00	1.55	1
751.63	61.5	3.8	0.00	1.51	1
752.16	61.5	0.0	0.00	1.47	1
752.68	61.5	1.9	0.00	1.54	1
753.20	61.5	3.8	0.00	1.55	1
753.72	61.5	1.9	0.00	1.54	1
754.24	61.5	0.0	0.00	1.84	1
754.77	61.5	3.8	0.00	1.82	1
755.29	61.5	1.9	0.00	1.95	1
755.81	61.5	1.9	0.00	1.79	1
756.33	61.5	1.9	0.00	2.00	1
756.85	61.5	3.8	0.00	1.96	1
757.38	61.5	1.9	0.00	1.77	1
757.90	61.5	0.0	0.00	1.91	1
758.42	61.5	5.7	0.00	2.08	1
758.94	61.5	1.9	0.00	2.01	1
759.47	61.5	1.9	0.00	2.18	1
759.99	61.5	1.9	0.00	2.08	1
760.51	61.5	3.8	0.00	2.07	1
761.03	61.5	1.9	0.00	1.94	1
761.55	61.5	0.0	0.00	1.99	1
762.08	61.5	3.8	0.00	1.93	1
762.60	61.5	1.9	0.00	1.93	1
763.12	61.5	3.8	0.00	1.94	1
763.64	61.5	1.9	0.00	2.13	1
764.17	61.5	1.9	0.00	1.97	1
764.69	61.5	3.8	0.00	1.85	1
765.21	61.5	1.9	0.00	2.25	1
765.73	61.5	1.9	0.00	2.38	1
766.25	61.5	3.8	0.00	2.42	1
766.78	61.5	1.9	0.00	2.63	1
767.30	61.5	3.8	0.00	2.79	1
767.82	61.5	1.9	0.00	2.48	1
768.34	61.5	1.9	0.00	2.66	1
768.87	61.5	3.8	0.00	2.26	1
